date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2007-07-06,16.55,3.89,450,"1977-06-29 2006-07-13",87.32,8.47,450,"1977-06-29 2006-07-13",26.46,3.78,450,"1977-06-29 2006-07-13",25.56,7.8,450,"1977-06-29 2006-07-13",10.71,4.21,450,"1977-06-29 2006-07-13",46.63,11.93,450,"1977-06-29 2006-07-13",14.8,3.58,450,"1977-06-29 2006-07-13",2.92,3.75,450,"1977-06-29 2006-07-13",2.01,5.35,449,"1977-06-29 2006-07-13",2.01,5.35,449,"1977-06-29 2006-07-13",0,0,449,"1977-06-29 2006-07-13",0,0,449,"1977-06-29 2006-07-13",,,,
2007-07-05,16.46,3.87,450,"1977-06-28 2006-07-12",87.38,8.45,450,"1977-06-28 2006-07-12",26.29,3.85,450,"1977-06-28 2006-07-12",25.68,7.85,450,"1977-06-28 2006-07-12",10.63,4.23,450,"1977-06-28 2006-07-12",46.81,11.99,450,"1977-06-28 2006-07-12",14.71,3.64,450,"1977-06-28 2006-07-12",2.88,3.73,450,"1977-06-28 2006-07-12",2.02,5.33,449,"1977-06-28 2006-07-12",2.02,5.33,449,"1977-06-28 2006-07-12",0,0,449,"1977-06-28 2006-07-12",0,0,449,"1977-06-28 2006-07-12",,,,
2007-07-04,16.5,3.85,450,"1977-06-27 2006-07-11",87.57,8.42,450,"1977-06-27 2006-07-11",26.25,3.82,450,"1977-06-27 2006-07-11",25.99,7.9,450,"1977-06-27 2006-07-11",10.62,4.26,450,"1977-06-27 2006-07-11",47.01,12.09,450,"1977-06-27 2006-07-11",14.69,3.66,450,"1977-06-27 2006-07-11",2.96,3.79,450,"1977-06-27 2006-07-11",2.03,5.11,449,"1977-06-27 2006-07-11",2.03,5.11,449,"1977-06-27 2006-07-11",0,0,449,"1977-06-27 2006-07-11",0,0,449,"1977-06-27 2006-07-11",,,,
2007-07-03,16.54,3.84,450,"1977-06-26 2006-07-10",87.55,8.56,450,"1977-06-26 2006-07-10",26.24,3.86,450,"1977-06-26 2006-07-10",26.09,7.96,450,"1977-06-26 2006-07-10",10.62,4.26,450,"1977-06-26 2006-07-10",47.09,11.9,450,"1977-06-26 2006-07-10",14.72,3.72,450,"1977-06-26 2006-07-10",2.94,3.79,450,"1977-06-26 2006-07-10",2.11,5.13,450,"1977-06-26 2006-07-10",2.11,5.13,450,"1977-06-26 2006-07-10",0,0,450,"1977-06-26 2006-07-10",0,0,450,"1977-06-26 2006-07-10",,,,
2007-07-02,16.56,3.92,450,"1977-06-25 2006-07-09",87.54,8.57,450,"1977-06-25 2006-07-09",26.28,3.93,450,"1977-06-25 2006-07-09",26.07,8,450,"1977-06-25 2006-07-09",10.57,4.33,450,"1977-06-25 2006-07-09",47.11,11.89,450,"1977-06-25 2006-07-09",14.7,3.8,450,"1977-06-25 2006-07-09",2.77,3.68,450,"1977-06-25 2006-07-09",2.17,5.24,449,"1977-06-25 2006-07-09",2.17,5.24,449,"1977-06-25 2006-07-09",0,0,449,"1977-06-25 2006-07-09",0,0,449,"1977-06-25 2006-07-09",,,,
2007-07-01,16.43,3.98,450,"1977-06-24 2006-07-08",87.44,8.63,450,"1977-06-24 2006-07-08",26.1,4.03,450,"1977-06-24 2006-07-08",25.8,8.1,450,"1977-06-24 2006-07-08",10.43,4.43,450,"1977-06-24 2006-07-08",47.31,12.24,450,"1977-06-24 2006-07-08",14.53,3.84,450,"1977-06-24 2006-07-08",2.77,3.69,450,"1977-06-24 2006-07-08",2.24,5.29,449,"1977-06-24 2006-07-08",2.24,5.29,449,"1977-06-24 2006-07-08",0,0,449,"1977-06-24 2006-07-08",0,0,449,"1977-06-24 2006-07-08",,,,
2007-06-30,16.25,4.01,450,"1977-06-23 2006-07-07",87.25,8.63,450,"1977-06-23 2006-07-07",25.97,4.04,450,"1977-06-23 2006-07-07",25.59,8.15,450,"1977-06-23 2006-07-07",10.19,4.49,450,"1977-06-23 2006-07-07",46.95,12.2,450,"1977-06-23 2006-07-07",14.33,3.85,450,"1977-06-23 2006-07-07",2.85,3.73,450,"1977-06-23 2006-07-07",2.16,5.23,449,"1977-06-23 2006-07-07",2.16,5.23,449,"1977-06-23 2006-07-07",0,0,449,"1977-06-23 2006-07-07",0,0,449,"1977-06-23 2006-07-07",,,,
2007-06-29,16.17,4.01,450,"1977-06-22 2006-07-06",87.25,8.62,450,"1977-06-22 2006-07-06",25.89,3.99,450,"1977-06-22 2006-07-06",25.83,8.27,450,"1977-06-22 2006-07-06",10.11,4.46,450,"1977-06-22 2006-07-06",47.04,12.25,450,"1977-06-22 2006-07-06",14.24,3.84,450,"1977-06-22 2006-07-06",2.96,3.76,450,"1977-06-22 2006-07-06",2.23,5.38,449,"1977-06-22 2006-07-06",2.23,5.38,449,"1977-06-22 2006-07-06",0,0,449,"1977-06-22 2006-07-06",0,0,449,"1977-06-22 2006-07-06",,,,
2007-06-28,16.09,3.96,450,"1977-06-21 2006-07-05",87.3,8.68,450,"1977-06-21 2006-07-05",25.8,3.99,450,"1977-06-21 2006-07-05",25.75,8.3,450,"1977-06-21 2006-07-05",9.97,4.42,450,"1977-06-21 2006-07-05",46.96,12.37,450,"1977-06-21 2006-07-05",14.13,3.8,450,"1977-06-21 2006-07-05",2.81,3.66,450,"1977-06-21 2006-07-05",2.27,5.46,449,"1977-06-21 2006-07-05",2.27,5.46,449,"1977-06-21 2006-07-05",0,0,449,"1977-06-21 2006-07-05",0,0,449,"1977-06-21 2006-07-05",,,,
2007-06-27,15.93,3.91,450,"1977-06-20 2006-07-04",87.17,8.78,450,"1977-06-20 2006-07-04",25.61,4.09,450,"1977-06-20 2006-07-04",25.48,8.29,450,"1977-06-20 2006-07-04",9.79,4.37,450,"1977-06-20 2006-07-04",46.96,12.66,450,"1977-06-20 2006-07-04",13.97,3.8,450,"1977-06-20 2006-07-04",2.74,3.62,450,"1977-06-20 2006-07-04",2.19,5.29,449,"1977-06-20 2006-07-04",2.19,5.29,449,"1977-06-20 2006-07-04",0,0,449,"1977-06-20 2006-07-04",0,0,449,"1977-06-20 2006-07-04",,,,
2007-06-26,15.8,3.81,450,"1977-06-19 2006-07-03",87.13,8.98,450,"1977-06-19 2006-07-03",25.43,4.15,450,"1977-06-19 2006-07-03",25.42,8.31,450,"1977-06-19 2006-07-03",9.65,4.33,450,"1977-06-19 2006-07-03",47.13,12.95,450,"1977-06-19 2006-07-03",13.81,3.77,450,"1977-06-19 2006-07-03",2.7,3.6,450,"1977-06-19 2006-07-03",2.21,5.31,449,"1977-06-19 2006-07-03",2.21,5.31,449,"1977-06-19 2006-07-03",0,0,449,"1977-06-19 2006-07-03",0,0,449,"1977-06-19 2006-07-03",,,,
2007-06-25,15.78,3.83,450,"1977-06-18 2006-07-02",87.28,8.96,450,"1977-06-18 2006-07-02",25.38,4.16,450,"1977-06-18 2006-07-02",25.39,8.26,450,"1977-06-18 2006-07-02",9.67,4.28,450,"1977-06-18 2006-07-02",47.43,13.1,450,"1977-06-18 2006-07-02",13.76,3.78,450,"1977-06-18 2006-07-02",2.72,3.57,450,"1977-06-18 2006-07-02",2.3,5.43,449,"1977-06-18 2006-07-02",2.3,5.43,449,"1977-06-18 2006-07-02",0,0,449,"1977-06-18 2006-07-02",0,0,449,"1977-06-18 2006-07-02",,,,
2007-06-24,15.81,3.8,450,"1977-06-17 2006-07-01",87.39,8.98,450,"1977-06-17 2006-07-01",25.29,4.22,450,"1977-06-17 2006-07-01",25.25,8.18,450,"1977-06-17 2006-07-01",9.65,4.21,450,"1977-06-17 2006-07-01",47.94,13.05,450,"1977-06-17 2006-07-01",13.68,3.78,450,"1977-06-17 2006-07-01",2.62,3.55,450,"1977-06-17 2006-07-01",2.3,5.34,449,"1977-06-17 2006-07-01",2.3,5.34,449,"1977-06-17 2006-07-01",0,0,449,"1977-06-17 2006-07-01",0,0,449,"1977-06-17 2006-07-01",,,,
2007-06-23,15.73,3.87,450,"1977-06-16 2006-06-30",87.4,9.03,450,"1977-06-16 2006-06-30",25.18,4.33,450,"1977-06-16 2006-06-30",24.99,7.98,450,"1977-06-16 2006-06-30",9.57,4.25,450,"1977-06-16 2006-06-30",48.19,13.41,450,"1977-06-16 2006-06-30",13.62,3.8,450,"1977-06-16 2006-06-30",2.6,3.56,450,"1977-06-16 2006-06-30",2.34,5.34,449,"1977-06-16 2006-06-30",2.34,5.34,449,"1977-06-16 2006-06-30",0,0,449,"1977-06-16 2006-06-30",0,0,449,"1977-06-16 2006-06-30",,,,
2007-06-22,15.7,3.95,450,"1977-06-15 2006-06-29",87.27,9.15,450,"1977-06-15 2006-06-29",25.17,4.44,450,"1977-06-15 2006-06-29",24.93,8.02,450,"1977-06-15 2006-06-29",9.49,4.25,450,"1977-06-15 2006-06-29",48.27,13.65,450,"1977-06-15 2006-06-29",13.56,3.82,450,"1977-06-15 2006-06-29",2.49,3.52,450,"1977-06-15 2006-06-29",2.34,5.29,449,"1977-06-15 2006-06-29",2.34,5.29,449,"1977-06-15 2006-06-29",0,0,449,"1977-06-15 2006-06-29",0,0,449,"1977-06-15 2006-06-29",,,,
2007-06-21,15.63,3.99,450,"1977-06-14 2006-06-28",87.18,9.23,450,"1977-06-14 2006-06-28",25.15,4.45,450,"1977-06-14 2006-06-28",24.82,7.97,450,"1977-06-14 2006-06-28",9.39,4.34,450,"1977-06-14 2006-06-28",48.16,13.71,450,"1977-06-14 2006-06-28",13.48,3.84,450,"1977-06-14 2006-06-28",2.62,3.54,450,"1977-06-14 2006-06-28",2.1,5.02,449,"1977-06-14 2006-06-28",2.1,5.02,449,"1977-06-14 2006-06-28",0,0,449,"1977-06-14 2006-06-28",0,0,449,"1977-06-14 2006-06-28",,,,
2007-06-20,15.57,4.04,450,"1977-06-13 2006-06-27",87.18,9.39,450,"1977-06-13 2006-06-27",25.04,4.5,450,"1977-06-13 2006-06-27",24.71,7.91,450,"1977-06-13 2006-06-27",9.27,4.38,450,"1977-06-13 2006-06-27",48.27,13.91,450,"1977-06-13 2006-06-27",13.37,3.84,450,"1977-06-13 2006-06-27",2.72,3.62,450,"1977-06-13 2006-06-27",2.3,5.75,449,"1977-06-13 2006-06-27",2.3,5.75,449,"1977-06-13 2006-06-27",0,0,449,"1977-06-13 2006-06-27",0,0,449,"1977-06-13 2006-06-27",,,,
2007-06-19,15.4,4.06,450,"1977-06-12 2006-06-26",87.24,9.36,450,"1977-06-12 2006-06-26",24.88,4.57,450,"1977-06-12 2006-06-26",24.59,7.82,450,"1977-06-12 2006-06-26",9.11,4.37,450,"1977-06-12 2006-06-26",48.25,14.07,450,"1977-06-12 2006-06-26",13.16,3.87,450,"1977-06-12 2006-06-26",2.64,3.58,450,"1977-06-12 2006-06-26",2.31,5.8,449,"1977-06-12 2006-06-26",2.31,5.8,449,"1977-06-12 2006-06-26",0,0,449,"1977-06-12 2006-06-26",0,0,449,"1977-06-12 2006-06-26",,,,
2007-06-18,15.22,4.1,450,"1977-06-11 2006-06-25",87.32,9.28,450,"1977-06-11 2006-06-25",24.66,4.57,450,"1977-06-11 2006-06-25",24.58,7.8,450,"1977-06-11 2006-06-25",8.96,4.43,450,"1977-06-11 2006-06-25",48.41,14.33,450,"1977-06-11 2006-06-25",12.95,3.86,450,"1977-06-11 2006-06-25",2.59,3.53,450,"1977-06-11 2006-06-25",2.33,5.84,449,"1977-06-11 2006-06-25",2.33,5.84,449,"1977-06-11 2006-06-25",0,0,449,"1977-06-11 2006-06-25",0,0,449,"1977-06-11 2006-06-25",,,,
2007-06-17,15.03,4.15,450,"1977-06-10 2006-06-24",87.25,9.26,450,"1977-06-10 2006-06-24",24.44,4.55,450,"1977-06-10 2006-06-24",24.56,7.76,450,"1977-06-10 2006-06-24",8.8,4.49,450,"1977-06-10 2006-06-24",48.54,14.39,450,"1977-06-10 2006-06-24",12.75,3.87,450,"1977-06-10 2006-06-24",2.73,3.67,450,"1977-06-10 2006-06-24",2.29,5.7,450,"1977-06-10 2006-06-24",2.29,5.7,450,"1977-06-10 2006-06-24",0,0,450,"1977-06-10 2006-06-24",0,0,450,"1977-06-10 2006-06-24",,,,
2007-06-16,14.89,4.27,450,"1977-06-09 2006-06-23",87.24,9.21,450,"1977-06-09 2006-06-23",24.37,4.53,450,"1977-06-09 2006-06-23",24.85,7.99,450,"1977-06-09 2006-06-23",8.68,4.57,450,"1977-06-09 2006-06-23",48.36,14.39,450,"1977-06-09 2006-06-23",12.6,3.99,450,"1977-06-09 2006-06-23",2.83,3.72,450,"1977-06-09 2006-06-23",2.2,5.68,450,"1977-06-09 2006-06-23",2.2,5.68,450,"1977-06-09 2006-06-23",0,0,450,"1977-06-09 2006-06-23",0,0,450,"1977-06-09 2006-06-23",,,,
2007-06-15,14.85,4.32,450,"1977-06-08 2006-06-22",87.37,9.43,450,"1977-06-08 2006-06-22",24.24,4.58,450,"1977-06-08 2006-06-22",25.2,8.16,450,"1977-06-08 2006-06-22",8.64,4.64,450,"1977-06-08 2006-06-22",48.8,14.49,450,"1977-06-08 2006-06-22",12.53,4.06,450,"1977-06-08 2006-06-22",2.84,3.76,450,"1977-06-08 2006-06-22",2.28,5.76,450,"1977-06-08 2006-06-22",2.28,5.76,450,"1977-06-08 2006-06-22",0,0,450,"1977-06-08 2006-06-22",0,0,450,"1977-06-08 2006-06-22",,,,
2007-06-14,14.74,4.33,450,"1977-06-07 2006-06-21",87.39,9.49,450,"1977-06-07 2006-06-21",24.06,4.63,450,"1977-06-07 2006-06-21",25.03,8.1,450,"1977-06-07 2006-06-21",8.53,4.69,450,"1977-06-07 2006-06-21",49.2,14.64,450,"1977-06-07 2006-06-21",12.41,4.06,450,"1977-06-07 2006-06-21",2.76,3.75,450,"1977-06-07 2006-06-21",2.22,5.55,450,"1977-06-07 2006-06-21",2.22,5.55,450,"1977-06-07 2006-06-21",0,0,450,"1977-06-07 2006-06-21",0,0,450,"1977-06-07 2006-06-21",,,,
2007-06-13,14.62,4.35,450,"1977-06-06 2006-06-20",87.46,9.45,450,"1977-06-06 2006-06-20",23.85,4.66,450,"1977-06-06 2006-06-20",25.11,8.15,450,"1977-06-06 2006-06-20",8.37,4.71,450,"1977-06-06 2006-06-20",49.39,14.55,450,"1977-06-06 2006-06-20",12.23,4.06,450,"1977-06-06 2006-06-20",2.84,3.74,450,"1977-06-06 2006-06-20",2.1,5.22,449,"1977-06-06 2006-06-20",2.1,5.22,449,"1977-06-06 2006-06-20",0,0,449,"1977-06-06 2006-06-20",0,0,449,"1977-06-06 2006-06-20",,,,
2007-06-12,14.48,4.37,450,"1977-06-05 2006-06-19",87.51,9.43,450,"1977-06-05 2006-06-19",23.67,4.68,450,"1977-06-05 2006-06-19",25.14,7.99,450,"1977-06-05 2006-06-19",8.22,4.75,450,"1977-06-05 2006-06-19",49.37,14.48,450,"1977-06-05 2006-06-19",12.08,4.03,450,"1977-06-05 2006-06-19",2.85,3.72,450,"1977-06-05 2006-06-19",2.15,5.3,449,"1977-06-05 2006-06-19",2.15,5.3,449,"1977-06-05 2006-06-19",0,0,449,"1977-06-05 2006-06-19",0,0,449,"1977-06-05 2006-06-19",,,,
2007-06-11,14.15,4.45,450,"1977-06-04 2006-06-18",87.46,9.29,450,"1977-06-04 2006-06-18",23.44,4.65,450,"1977-06-04 2006-06-18",25.01,7.87,450,"1977-06-04 2006-06-18",7.93,4.81,450,"1977-06-04 2006-06-18",48.81,14.43,450,"1977-06-04 2006-06-18",11.82,4.09,450,"1977-06-04 2006-06-18",2.92,3.76,450,"1977-06-04 2006-06-18",2.09,5.27,449,"1977-06-04 2006-06-18",2.09,5.27,449,"1977-06-04 2006-06-18",0,0,449,"1977-06-04 2006-06-18",0,0,449,"1977-06-04 2006-06-18",,,,
2007-06-10,13.85,4.52,450,"1977-06-03 2006-06-17",87.38,9.24,450,"1977-06-03 2006-06-17",23.13,4.64,450,"1977-06-03 2006-06-17",25.05,7.83,450,"1977-06-03 2006-06-17",7.61,4.85,450,"1977-06-03 2006-06-17",48.65,14.61,450,"1977-06-03 2006-06-17",11.54,4.1,450,"1977-06-03 2006-06-17",2.92,3.75,450,"1977-06-03 2006-06-17",2.07,5.18,449,"1977-06-03 2006-06-17",2.07,5.18,449,"1977-06-03 2006-06-17",0,0,449,"1977-06-03 2006-06-17",0,0,449,"1977-06-03 2006-06-17",,,,
2007-06-09,13.68,4.56,450,"1977-06-02 2006-06-16",87.33,9.23,450,"1977-06-02 2006-06-16",22.97,4.59,450,"1977-06-02 2006-06-16",25.2,7.97,450,"1977-06-02 2006-06-16",7.39,4.88,450,"1977-06-02 2006-06-16",48.5,14.73,450,"1977-06-02 2006-06-16",11.33,4.09,450,"1977-06-02 2006-06-16",3.02,3.76,450,"1977-06-02 2006-06-16",2.06,5.16,449,"1977-06-02 2006-06-16",2.06,5.16,449,"1977-06-02 2006-06-16",0,0,449,"1977-06-02 2006-06-16",0,0,449,"1977-06-02 2006-06-16",,,,
2007-06-08,13.55,4.55,450,"1977-06-01 2006-06-15",87.38,9.25,450,"1977-06-01 2006-06-15",22.8,4.55,450,"1977-06-01 2006-06-15",25.5,8.07,450,"1977-06-01 2006-06-15",7.26,4.9,450,"1977-06-01 2006-06-15",48.49,14.59,450,"1977-06-01 2006-06-15",11.18,4.09,450,"1977-06-01 2006-06-15",3.08,3.85,450,"1977-06-01 2006-06-15",2.13,5.25,449,"1977-06-01 2006-06-15",2.13,5.25,449,"1977-06-01 2006-06-15",0,0,449,"1977-06-01 2006-06-15",0,0,449,"1977-06-01 2006-06-15",,,,
2007-06-07,13.49,4.53,450,"1977-05-31 2006-06-14",87.59,9.21,450,"1977-05-31 2006-06-14",22.68,4.49,450,"1977-05-31 2006-06-14",25.72,8.42,450,"1977-05-31 2006-06-14",7.14,4.94,450,"1977-05-31 2006-06-14",48.42,14.55,450,"1977-05-31 2006-06-14",11.05,4.12,450,"1977-05-31 2006-06-14",3.14,3.89,450,"1977-05-31 2006-06-14",2.23,5.29,449,"1977-05-31 2006-06-14",2.23,5.29,449,"1977-05-31 2006-06-14",0,0,449,"1977-05-31 2006-06-14",0,0,449,"1977-05-31 2006-06-14",,,,
2007-06-06,13.3,4.57,450,"1977-05-30 2006-06-13",87.35,9.33,450,"1977-05-30 2006-06-13",22.54,4.56,450,"1977-05-30 2006-06-13",25.61,8.34,450,"1977-05-30 2006-06-13",6.99,4.98,450,"1977-05-30 2006-06-13",48.24,14.54,450,"1977-05-30 2006-06-13",10.93,4.17,450,"1977-05-30 2006-06-13",3.06,3.89,450,"1977-05-30 2006-06-13",2.19,5.27,449,"1977-05-30 2006-06-13",2.19,5.27,449,"1977-05-30 2006-06-13",0,0,449,"1977-05-30 2006-06-13",0,0,449,"1977-05-30 2006-06-13",,,,
2007-06-05,13.13,4.63,450,"1977-05-29 2006-06-12",87.28,9.17,450,"1977-05-29 2006-06-12",22.39,4.63,450,"1977-05-29 2006-06-12",25.79,8.54,450,"1977-05-29 2006-06-12",6.82,5.05,450,"1977-05-29 2006-06-12",48.11,14.65,450,"1977-05-29 2006-06-12",10.78,4.17,450,"1977-05-29 2006-06-12",3.04,3.86,450,"1977-05-29 2006-06-12",2.06,4.61,449,"1977-05-29 2006-06-12",2.06,4.61,449,"1977-05-29 2006-06-12",0,0,449,"1977-05-29 2006-06-12",0,0,449,"1977-05-29 2006-06-12",,,,
2007-06-04,12.99,4.66,450,"1977-05-28 2006-06-11",87.02,9.32,450,"1977-05-28 2006-06-11",22.27,4.68,450,"1977-05-28 2006-06-11",25.7,8.56,450,"1977-05-28 2006-06-11",6.64,5.03,450,"1977-05-28 2006-06-11",47.91,14.71,450,"1977-05-28 2006-06-11",10.63,4.15,450,"1977-05-28 2006-06-11",3.03,3.85,450,"1977-05-28 2006-06-11",2.08,4.81,449,"1977-05-28 2006-06-11",2.08,4.81,449,"1977-05-28 2006-06-11",0,0,449,"1977-05-28 2006-06-11",0,0,449,"1977-05-28 2006-06-11",,,,
2007-06-03,12.76,4.75,450,"1977-05-27 2006-06-10",86.93,9.49,450,"1977-05-27 2006-06-10",22.07,4.71,450,"1977-05-27 2006-06-10",25.53,8.55,450,"1977-05-27 2006-06-10",6.43,5.03,450,"1977-05-27 2006-06-10",47.9,14.9,450,"1977-05-27 2006-06-10",10.42,4.15,450,"1977-05-27 2006-06-10",3.01,3.84,450,"1977-05-27 2006-06-10",2.05,4.79,449,"1977-05-27 2006-06-10",2.05,4.79,449,"1977-05-27 2006-06-10",0,0,449,"1977-05-27 2006-06-10",0,0,449,"1977-05-27 2006-06-10",,,,
2007-06-02,12.59,4.74,450,"1977-05-26 2006-06-09",87.07,9.53,450,"1977-05-26 2006-06-09",21.82,4.72,450,"1977-05-26 2006-06-09",25.46,8.5,450,"1977-05-26 2006-06-09",6.25,5,450,"1977-05-26 2006-06-09",48.1,15.19,450,"1977-05-26 2006-06-09",10.21,4.09,450,"1977-05-26 2006-06-09",2.97,3.84,450,"1977-05-26 2006-06-09",2.11,4.85,449,"1977-05-26 2006-06-09",2.11,4.85,449,"1977-05-26 2006-06-09",0,0,449,"1977-05-26 2006-06-09",0,0,449,"1977-05-26 2006-06-09",,,,
2007-06-01,12.41,4.67,450,"1977-05-25 2006-06-08",87.15,9.5,450,"1977-05-25 2006-06-08",21.51,4.78,450,"1977-05-25 2006-06-08",25.42,8.35,450,"1977-05-25 2006-06-08",6.08,4.96,450,"1977-05-25 2006-06-08",48.41,15.2,450,"1977-05-25 2006-06-08",10.11,4.02,450,"1977-05-25 2006-06-08",2.95,3.88,450,"1977-05-25 2006-06-08",2.16,4.82,449,"1977-05-25 2006-06-08",2.16,4.82,449,"1977-05-25 2006-06-08",0,0,449,"1977-05-25 2006-06-08",0,0,449,"1977-05-25 2006-06-08",,,,
2007-05-31,12.23,4.58,450,"1977-05-24 2006-06-07",87.15,9.33,450,"1977-05-24 2006-06-07",21.35,4.73,450,"1977-05-24 2006-06-07",25.31,8.4,450,"1977-05-24 2006-06-07",5.91,4.88,450,"1977-05-24 2006-06-07",48.23,15.22,450,"1977-05-24 2006-06-07",9.92,3.9,450,"1977-05-24 2006-06-07",2.92,3.85,450,"1977-05-24 2006-06-07",2.18,4.8,449,"1977-05-24 2006-06-07",2.18,4.8,449,"1977-05-24 2006-06-07",0,0,449,"1977-05-24 2006-06-07",0,0,449,"1977-05-24 2006-06-07",,,,
2007-05-30,12.06,4.53,450,"1977-05-23 2006-06-06",87.03,9.32,450,"1977-05-23 2006-06-06",21.21,4.72,450,"1977-05-23 2006-06-06",25.24,8.25,450,"1977-05-23 2006-06-06",5.72,4.77,450,"1977-05-23 2006-06-06",47.96,15.21,450,"1977-05-23 2006-06-06",9.69,3.84,450,"1977-05-23 2006-06-06",2.93,3.83,450,"1977-05-23 2006-06-06",2.14,4.74,449,"1977-05-23 2006-06-06",2.14,4.74,449,"1977-05-23 2006-06-06",0,0,449,"1977-05-23 2006-06-06",0,0,449,"1977-05-23 2006-06-06",,,,
2007-05-29,11.84,4.58,450,"1977-05-22 2006-06-05",86.89,9.42,450,"1977-05-22 2006-06-05",21.07,4.78,450,"1977-05-22 2006-06-05",25.07,8.2,450,"1977-05-22 2006-06-05",5.55,4.83,450,"1977-05-22 2006-06-05",47.72,15.15,450,"1977-05-22 2006-06-05",9.53,3.87,450,"1977-05-22 2006-06-05",2.92,3.85,450,"1977-05-22 2006-06-05",2.19,4.94,450,"1977-05-22 2006-06-05",2.19,4.94,450,"1977-05-22 2006-06-05",0,0,450,"1977-05-22 2006-06-05",0,0,450,"1977-05-22 2006-06-05",,,,
2007-05-28,11.71,4.63,450,"1977-05-21 2006-06-04",87,9.35,450,"1977-05-21 2006-06-04",20.96,4.83,450,"1977-05-21 2006-06-04",25.23,8.42,450,"1977-05-21 2006-06-04",5.42,4.86,450,"1977-05-21 2006-06-04",47.63,15.11,450,"1977-05-21 2006-06-04",9.38,3.89,450,"1977-05-21 2006-06-04",2.96,3.94,450,"1977-05-21 2006-06-04",2.15,4.96,450,"1977-05-21 2006-06-04",2.15,4.96,450,"1977-05-21 2006-06-04",0,0,450,"1977-05-21 2006-06-04",0,0,450,"1977-05-21 2006-06-04",,,,
2007-05-27,11.72,4.74,450,"1977-05-20 2006-06-03",87.18,9.43,450,"1977-05-20 2006-06-03",20.85,4.93,450,"1977-05-20 2006-06-03",25.36,8.5,450,"1977-05-20 2006-06-03",5.43,4.92,450,"1977-05-20 2006-06-03",48.22,15.31,450,"1977-05-20 2006-06-03",9.34,3.91,450,"1977-05-20 2006-06-03",2.91,3.93,450,"1977-05-20 2006-06-03",2.34,5.22,450,"1977-05-20 2006-06-03",2.34,5.22,450,"1977-05-20 2006-06-03",0,0,450,"1977-05-20 2006-06-03",0,0,450,"1977-05-20 2006-06-03",,,,
2007-05-26,11.65,4.77,450,"1977-05-19 2006-06-02",87.13,9.5,450,"1977-05-19 2006-06-02",20.79,5.04,450,"1977-05-19 2006-06-02",25.43,8.61,450,"1977-05-19 2006-06-02",5.26,5,450,"1977-05-19 2006-06-02",48.19,15.31,450,"1977-05-19 2006-06-02",9.21,3.95,450,"1977-05-19 2006-06-02",2.92,3.99,450,"1977-05-19 2006-06-02",2.37,5.31,450,"1977-05-19 2006-06-02",2.37,5.31,450,"1977-05-19 2006-06-02",0,0,450,"1977-05-19 2006-06-02",0,0,450,"1977-05-19 2006-06-02",,,,
2007-05-25,11.46,4.86,450,"1977-05-18 2006-06-01",87.09,9.44,450,"1977-05-18 2006-06-01",20.58,5.17,450,"1977-05-18 2006-06-01",25.46,8.61,450,"1977-05-18 2006-06-01",5.03,5.07,450,"1977-05-18 2006-06-01",48.1,15.39,450,"1977-05-18 2006-06-01",9.02,4.01,450,"1977-05-18 2006-06-01",2.94,4.07,450,"1977-05-18 2006-06-01",2.46,5.45,450,"1977-05-18 2006-06-01",2.46,5.45,450,"1977-05-18 2006-06-01",0,0,450,"1977-05-18 2006-06-01",0,0,450,"1977-05-18 2006-06-01",,,,
2007-05-24,11.31,4.87,450,"1977-05-17 2006-05-31",87.08,9.53,450,"1977-05-17 2006-05-31",20.41,5.28,450,"1977-05-17 2006-05-31",25.36,8.56,450,"1977-05-17 2006-05-31",4.8,5.04,450,"1977-05-17 2006-05-31",47.99,15.37,450,"1977-05-17 2006-05-31",8.84,4.03,450,"1977-05-17 2006-05-31",2.87,4.06,450,"1977-05-17 2006-05-31",2.43,5.42,450,"1977-05-17 2006-05-31",2.43,5.42,450,"1977-05-17 2006-05-31",0,0,450,"1977-05-17 2006-05-31",0,0,450,"1977-05-17 2006-05-31",,,,
